table,game_id,feature_time,label_time
starter,2021-09-10_KC_MIN,2021-09-10 00:00:00+00:00,2021-09-10 00:00:00+00:00
starter,2021-09-10_KC_MIN,2021-09-10 00:00:00+00:00,2021-09-10 00:00:00+00:00
starter,2021-09-10_SD_LAD,2021-09-10 00:00:00+00:00,2021-09-10 00:00:00+00:00
starter,2021-09-10_SD_LAD,2021-09-10 00:00:00+00:00,2021-09-10 00:00:00+00:00
starter,2021-09-10_TB_DET,2021-09-10 00:00:00+00:00,2021-09-10 00:00:00+00:00
starter,2021-09-10_TB_DET,2021-09-10 00:00:00+00:00,2021-09-10 00:00:00+00:00
starter,2021-09-10_TEX_OAK,2021-09-10 00:00:00+00:00,2021-09-10 00:00:00+00:00
starter,2021-09-10_TEX_OAK,2021-09-10 00:00:00+00:00,2021-09-10 00:00:00+00:00
starter,2021-09-08_CWS_OAK,2021-09-08 00:00:00+00:00,2021-09-08 00:00:00+00:00
starter,2021-09-08_CWS_OAK,2021-09-08 00:00:00+00:00,2021-09-08 00:00:00+00:00
starter,2021-09-09_TOR_NYY,2021-09-09 00:00:00+00:00,2021-09-09 00:00:00+00:00
starter,2021-09-09_TOR_NYY,2021-09-09 00:00:00+00:00,2021-09-09 00:00:00+00:00
starter,2021-09-11_SF_CHC,2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00
starter,2021-09-11_SF_CHC,2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00
starter,2021-09-09_COL_PHI,2021-09-09 00:00:00+00:00,2021-09-09 00:00:00+00:00
starter,2021-09-09_COL_PHI,2021-09-09 00:00:00+00:00,2021-09-09 00:00:00+00:00
starter,2021-09-10_LAA_HOU,2021-09-10 00:00:00+00:00,2021-09-10 00:00:00+00:00
starter,2021-09-10_LAA_HOU,2021-09-10 00:00:00+00:00,2021-09-10 00:00:00+00:00
starter,2021-09-10_SF_CHC,2021-09-10 00:00:00+00:00,2021-09-10 00:00:00+00:00
starter,2021-09-10_SF_CHC,2021-09-10 00:00:00+00:00,2021-09-10 00:00:00+00:00
starter,2021-09-11_NYY_NYM,2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00
starter,2021-09-11_NYY_NYM,2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00
starter,2021-09-10_NYY_NYM,2021-09-10 00:00:00+00:00,2021-09-10 00:00:00+00:00
starter,2021-09-10_NYY_NYM,2021-09-10 00:00:00+00:00,2021-09-10 00:00:00+00:00
starter,2021-09-12_TEX_OAK,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00
starter,2021-09-12_TEX_OAK,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00
starter,2021-09-08_WSH_ATL,2021-09-08 00:00:00+00:00,2021-09-08 00:00:00+00:00
starter,2021-09-08_WSH_ATL,2021-09-08 00:00:00+00:00,2021-09-08 00:00:00+00:00
starter,2021-09-10_WSH_PIT,2021-09-10 00:00:00+00:00,2021-09-10 00:00:00+00:00
starter,2021-09-10_WSH_PIT,2021-09-10 00:00:00+00:00,2021-09-10 00:00:00+00:00
starter,2021-09-09_KC_BAL,2021-09-09 00:00:00+00:00,2021-09-09 00:00:00+00:00
starter,2021-09-09_KC_BAL,2021-09-09 00:00:00+00:00,2021-09-09 00:00:00+00:00
starter,2021-09-10_MIL_CLE,2021-09-10 00:00:00+00:00,2021-09-10 00:00:00+00:00
starter,2021-09-10_MIL_CLE,2021-09-10 00:00:00+00:00,2021-09-10 00:00:00+00:00
starter,2021-09-07_LAD_STL,2021-09-07 00:00:00+00:00,2021-09-07 00:00:00+00:00
starter,2021-09-07_LAD_STL,2021-09-07 00:00:00+00:00,2021-09-07 00:00:00+00:00
starter,2021-09-10_BOS_CWS,2021-09-10 00:00:00+00:00,2021-09-10 00:00:00+00:00
starter,2021-09-10_BOS_CWS,2021-09-10 00:00:00+00:00,2021-09-10 00:00:00+00:00
starter,2021-09-07_DET_PIT,2021-09-07 00:00:00+00:00,2021-09-07 00:00:00+00:00
starter,2021-09-07_DET_PIT,2021-09-07 00:00:00+00:00,2021-09-07 00:00:00+00:00
starter,2021-09-09_MIN_CLE,2021-09-09 00:00:00+00:00,2021-09-09 00:00:00+00:00
starter,2021-09-09_MIN_CLE,2021-09-09 00:00:00+00:00,2021-09-09 00:00:00+00:00
starter,2021-09-09_CWS_OAK,2021-09-09 00:00:00+00:00,2021-09-09 00:00:00+00:00
starter,2021-09-09_CWS_OAK,2021-09-09 00:00:00+00:00,2021-09-09 00:00:00+00:00
starter,2021-09-10_TOR_BAL,2021-09-10 00:00:00+00:00,2021-09-10 00:00:00+00:00
starter,2021-09-10_TOR_BAL,2021-09-10 00:00:00+00:00,2021-09-10 00:00:00+00:00
starter,2021-09-09_LAD_STL,2021-09-09 00:00:00+00:00,2021-09-09 00:00:00+00:00
starter,2021-09-09_LAD_STL,2021-09-09 00:00:00+00:00,2021-09-09 00:00:00+00:00
starter,2021-09-08_PHI_MIL,2021-09-08 00:00:00+00:00,2021-09-08 00:00:00+00:00
starter,2021-09-08_PHI_MIL,2021-09-08 00:00:00+00:00,2021-09-08 00:00:00+00:00
starter,2021-09-08_CIN_CHC,2021-09-08 00:00:00+00:00,2021-09-08 00:00:00+00:00
starter,2021-09-08_CIN_CHC,2021-09-08 00:00:00+00:00,2021-09-08 00:00:00+00:00
starter,2021-09-08_TOR_NYY,2021-09-08 00:00:00+00:00,2021-09-08 00:00:00+00:00
starter,2021-09-08_TOR_NYY,2021-09-08 00:00:00+00:00,2021-09-08 00:00:00+00:00
starter,2021-09-12_SD_LAD,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00
starter,2021-09-12_SD_LAD,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00
starter,2021-09-07_PHI_MIL,2021-09-07 00:00:00+00:00,2021-09-07 00:00:00+00:00
starter,2021-09-07_PHI_MIL,2021-09-07 00:00:00+00:00,2021-09-07 00:00:00+00:00
starter,2021-09-09_WSH_ATL,2021-09-09 00:00:00+00:00,2021-09-09 00:00:00+00:00
starter,2021-09-09_WSH_ATL,2021-09-09 00:00:00+00:00,2021-09-09 00:00:00+00:00
starter,2021-09-10_MIA_ATL,2021-09-10 00:00:00+00:00,2021-09-10 00:00:00+00:00
starter,2021-09-10_MIA_ATL,2021-09-10 00:00:00+00:00,2021-09-10 00:00:00+00:00
starter,2021-09-07_NYM_MIA,2021-09-07 00:00:00+00:00,2021-09-07 00:00:00+00:00
starter,2021-09-07_NYM_MIA,2021-09-07 00:00:00+00:00,2021-09-07 00:00:00+00:00
starter,2021-09-08_TEX_AZ,2021-09-08 00:00:00+00:00,2021-09-08 00:00:00+00:00
starter,2021-09-08_TEX_AZ,2021-09-08 00:00:00+00:00,2021-09-08 00:00:00+00:00
starter,2021-09-08_NYM_MIA,2021-09-08 00:00:00+00:00,2021-09-08 00:00:00+00:00
starter,2021-09-08_NYM_MIA,2021-09-08 00:00:00+00:00,2021-09-08 00:00:00+00:00
starter,2021-09-08_TB_BOS,2021-09-08 00:00:00+00:00,2021-09-08 00:00:00+00:00
starter,2021-09-08_TB_BOS,2021-09-08 00:00:00+00:00,2021-09-08 00:00:00+00:00
starter,2021-09-08_KC_BAL,2021-09-08 00:00:00+00:00,2021-09-08 00:00:00+00:00
starter,2021-09-08_KC_BAL,2021-09-08 00:00:00+00:00,2021-09-08 00:00:00+00:00
starter,2021-09-07_TOR_NYY,2021-09-07 00:00:00+00:00,2021-09-07 00:00:00+00:00
starter,2021-09-07_TOR_NYY,2021-09-07 00:00:00+00:00,2021-09-07 00:00:00+00:00
starter,2021-09-07_CWS_OAK,2021-09-07 00:00:00+00:00,2021-09-07 00:00:00+00:00
starter,2021-09-07_CWS_OAK,2021-09-07 00:00:00+00:00,2021-09-07 00:00:00+00:00
starter,2021-09-08_MIN_CLE,2021-09-08 00:00:00+00:00,2021-09-08 00:00:00+00:00
starter,2021-09-08_MIN_CLE,2021-09-08 00:00:00+00:00,2021-09-08 00:00:00+00:00
starter,2021-09-08_SEA_HOU,2021-09-08 00:00:00+00:00,2021-09-08 00:00:00+00:00
starter,2021-09-08_SEA_HOU,2021-09-08 00:00:00+00:00,2021-09-08 00:00:00+00:00
starter,2021-09-07_LAA_SD,2021-09-07 00:00:00+00:00,2021-09-07 00:00:00+00:00
starter,2021-09-07_LAA_SD,2021-09-07 00:00:00+00:00,2021-09-07 00:00:00+00:00
starter,2021-09-05_BAL_NYY,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00
starter,2021-09-05_BAL_NYY,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00
starter,2021-09-07_WSH_ATL,2021-09-07 00:00:00+00:00,2021-09-07 00:00:00+00:00
starter,2021-09-07_WSH_ATL,2021-09-07 00:00:00+00:00,2021-09-07 00:00:00+00:00
starter,2021-09-06_PHI_MIL,2021-09-06 00:00:00+00:00,2021-09-06 00:00:00+00:00
starter,2021-09-06_PHI_MIL,2021-09-06 00:00:00+00:00,2021-09-06 00:00:00+00:00
starter,2021-09-06_DET_PIT,2021-09-06 00:00:00+00:00,2021-09-06 00:00:00+00:00
starter,2021-09-06_DET_PIT,2021-09-06 00:00:00+00:00,2021-09-06 00:00:00+00:00
starter,2021-09-07_MIN_CLE,2021-09-07 00:00:00+00:00,2021-09-07 00:00:00+00:00
starter,2021-09-07_MIN_CLE,2021-09-07 00:00:00+00:00,2021-09-07 00:00:00+00:00
starter,2021-09-07_SF_COL,2021-09-07 00:00:00+00:00,2021-09-07 00:00:00+00:00
starter,2021-09-07_SF_COL,2021-09-07 00:00:00+00:00,2021-09-07 00:00:00+00:00
starter,2021-09-07_TB_BOS,2021-09-07 00:00:00+00:00,2021-09-07 00:00:00+00:00
starter,2021-09-07_TB_BOS,2021-09-07 00:00:00+00:00,2021-09-07 00:00:00+00:00
starter,2021-09-08_SF_COL,2021-09-08 00:00:00+00:00,2021-09-08 00:00:00+00:00
starter,2021-09-08_SF_COL,2021-09-08 00:00:00+00:00,2021-09-08 00:00:00+00:00
starter,2021-09-07_SEA_HOU,2021-09-07 00:00:00+00:00,2021-09-07 00:00:00+00:00
starter,2021-09-07_SEA_HOU,2021-09-07 00:00:00+00:00,2021-09-07 00:00:00+00:00
starter,2021-09-06_MIN_CLE,2021-09-06 00:00:00+00:00,2021-09-06 00:00:00+00:00
starter,2021-09-06_MIN_CLE,2021-09-06 00:00:00+00:00,2021-09-06 00:00:00+00:00
starter,2021-09-05_CLE_BOS,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00
starter,2021-09-05_CLE_BOS,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00
starter,2021-09-06_TOR_NYY,2021-09-06 00:00:00+00:00,2021-09-06 00:00:00+00:00
starter,2021-09-06_TOR_NYY,2021-09-06 00:00:00+00:00,2021-09-06 00:00:00+00:00
starter,2021-09-07_KC_BAL,2021-09-07 00:00:00+00:00,2021-09-07 00:00:00+00:00
starter,2021-09-07_KC_BAL,2021-09-07 00:00:00+00:00,2021-09-07 00:00:00+00:00
starter,2021-09-07_TEX_AZ,2021-09-07 00:00:00+00:00,2021-09-07 00:00:00+00:00
starter,2021-09-07_TEX_AZ,2021-09-07 00:00:00+00:00,2021-09-07 00:00:00+00:00
starter,2021-09-06_SEA_HOU,2021-09-06 00:00:00+00:00,2021-09-06 00:00:00+00:00
starter,2021-09-06_SEA_HOU,2021-09-06 00:00:00+00:00,2021-09-06 00:00:00+00:00
starter,2021-09-06_CIN_CHC,2021-09-06 00:00:00+00:00,2021-09-06 00:00:00+00:00
starter,2021-09-06_CIN_CHC,2021-09-06 00:00:00+00:00,2021-09-06 00:00:00+00:00
starter,2021-09-05_NYM_WSH,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00
starter,2021-09-05_NYM_WSH,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00
starter,2021-09-05_LAD_SF,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00
starter,2021-09-05_LAD_SF,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00
starter,2021-09-04_MIN_TB,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00
starter,2021-09-04_MIN_TB,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00
starter,2021-09-05_SEA_AZ,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00
starter,2021-09-05_SEA_AZ,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00
starter,2021-09-05_PHI_MIA,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00
starter,2021-09-05_PHI_MIA,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00
starter,2021-09-06_TB_BOS,2021-09-06 00:00:00+00:00,2021-09-06 00:00:00+00:00
starter,2021-09-06_TB_BOS,2021-09-06 00:00:00+00:00,2021-09-06 00:00:00+00:00
starter,2021-09-06_NYM_WSH,2021-09-06 00:00:00+00:00,2021-09-06 00:00:00+00:00
starter,2021-09-06_NYM_WSH,2021-09-06 00:00:00+00:00,2021-09-06 00:00:00+00:00
starter,2021-09-05_MIN_TB,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00
starter,2021-09-05_MIN_TB,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00
starter,2021-09-05_ATL_COL,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00
starter,2021-09-05_ATL_COL,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00
starter,2021-09-05_OAK_TOR,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00
starter,2021-09-05_OAK_TOR,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00
starter,2021-09-06_SF_COL,2021-09-06 00:00:00+00:00,2021-09-06 00:00:00+00:00
starter,2021-09-06_SF_COL,2021-09-06 00:00:00+00:00,2021-09-06 00:00:00+00:00
starter,2021-09-08_DET_PIT,2021-09-08 00:00:00+00:00,2021-09-08 00:00:00+00:00
starter,2021-09-08_DET_PIT,2021-09-08 00:00:00+00:00,2021-09-08 00:00:00+00:00
starter,2021-09-05_STL_MIL,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00
starter,2021-09-05_STL_MIL,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00
starter,2021-09-04_NYM_WSH,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00
starter,2021-09-04_NYM_WSH,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00
starter,2021-09-04_NYM_WSH,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00
starter,2021-09-04_NYM_WSH,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00
starter,2021-09-04_HOU_SD,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00
starter,2021-09-04_HOU_SD,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00
starter,2021-09-05_PIT_CHC,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00
starter,2021-09-05_PIT_CHC,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00
starter,2021-09-05_CWS_KC,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00
starter,2021-09-05_CWS_KC,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00
starter,2021-09-04_ATL_COL,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00
starter,2021-09-04_ATL_COL,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00
starter,2021-09-04_OAK_TOR,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00
starter,2021-09-04_OAK_TOR,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00
starter,2021-09-03_NYM_WSH,2021-09-03 00:00:00+00:00,2021-09-03 00:00:00+00:00
starter,2021-09-03_NYM_WSH,2021-09-03 00:00:00+00:00,2021-09-03 00:00:00+00:00
starter,2021-09-05_DET_CIN,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00
starter,2021-09-05_DET_CIN,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00
starter,2021-09-05_TEX_LAA,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00
starter,2021-09-05_TEX_LAA,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00
starter,2021-09-06_TEX_LAA,2021-09-06 00:00:00+00:00,2021-09-06 00:00:00+00:00
starter,2021-09-06_TEX_LAA,2021-09-06 00:00:00+00:00,2021-09-06 00:00:00+00:00
starter,2021-09-03_PHI_MIA,2021-09-03 00:00:00+00:00,2021-09-03 00:00:00+00:00
starter,2021-09-03_PHI_MIA,2021-09-03 00:00:00+00:00,2021-09-03 00:00:00+00:00
starter,2021-09-04_BAL_NYY,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00
starter,2021-09-04_BAL_NYY,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00
starter,2021-09-04_SEA_AZ,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00
starter,2021-09-04_SEA_AZ,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00
starter,2021-09-04_PIT_CHC,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00
starter,2021-09-04_PIT_CHC,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00
starter,2021-09-04_TEX_LAA,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00
starter,2021-09-04_TEX_LAA,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00
starter,2021-09-04_PHI_MIA,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00
starter,2021-09-04_PHI_MIA,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00
starter,2021-09-03_MIN_TB,2021-09-03 00:00:00+00:00,2021-09-03 00:00:00+00:00
starter,2021-09-03_MIN_TB,2021-09-03 00:00:00+00:00,2021-09-03 00:00:00+00:00
starter,2021-09-06_LAD_STL,2021-09-06 00:00:00+00:00,2021-09-06 00:00:00+00:00
starter,2021-09-06_LAD_STL,2021-09-06 00:00:00+00:00,2021-09-06 00:00:00+00:00
starter,2021-09-03_OAK_TOR,2021-09-03 00:00:00+00:00,2021-09-03 00:00:00+00:00
starter,2021-09-03_OAK_TOR,2021-09-03 00:00:00+00:00,2021-09-03 00:00:00+00:00
starter,2021-09-02_BOS_TB,2021-09-02 00:00:00+00:00,2021-09-02 00:00:00+00:00
starter,2021-09-02_BOS_TB,2021-09-02 00:00:00+00:00,2021-09-02 00:00:00+00:00
starter,2021-09-08_LAA_SD,2021-09-08 00:00:00+00:00,2021-09-08 00:00:00+00:00
starter,2021-09-08_LAA_SD,2021-09-08 00:00:00+00:00,2021-09-08 00:00:00+00:00
starter,2021-09-03_TEX_LAA,2021-09-03 00:00:00+00:00,2021-09-03 00:00:00+00:00
starter,2021-09-03_TEX_LAA,2021-09-03 00:00:00+00:00,2021-09-03 00:00:00+00:00
starter,2021-09-03_CWS_KC,2021-09-03 00:00:00+00:00,2021-09-03 00:00:00+00:00
starter,2021-09-03_CWS_KC,2021-09-03 00:00:00+00:00,2021-09-03 00:00:00+00:00
starter,2021-09-04_CLE_BOS,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00
starter,2021-09-04_CLE_BOS,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00
starter,2021-09-02_CLE_KC,2021-09-02 00:00:00+00:00,2021-09-02 00:00:00+00:00
starter,2021-09-02_CLE_KC,2021-09-02 00:00:00+00:00,2021-09-02 00:00:00+00:00
starter,2021-09-04_LAD_SF,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00
starter,2021-09-04_LAD_SF,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00
starter,2021-09-07_CIN_CHC,2021-09-07 00:00:00+00:00,2021-09-07 00:00:00+00:00
starter,2021-09-07_CIN_CHC,2021-09-07 00:00:00+00:00,2021-09-07 00:00:00+00:00
starter,2021-09-03_STL_MIL,2021-09-03 00:00:00+00:00,2021-09-03 00:00:00+00:00
starter,2021-09-03_STL_MIL,2021-09-03 00:00:00+00:00,2021-09-03 00:00:00+00:00
starter,2021-09-03_CLE_BOS,2021-09-03 00:00:00+00:00,2021-09-03 00:00:00+00:00
starter,2021-09-03_CLE_BOS,2021-09-03 00:00:00+00:00,2021-09-03 00:00:00+00:00
starter,2021-09-01_BAL_TOR,2021-09-01 00:00:00+00:00,2021-09-01 00:00:00+00:00
starter,2021-09-01_BAL_TOR,2021-09-01 00:00:00+00:00,2021-09-01 00:00:00+00:00
starter,2021-09-01_COL_TEX,2021-09-01 00:00:00+00:00,2021-09-01 00:00:00+00:00
starter,2021-09-01_COL_TEX,2021-09-01 00:00:00+00:00,2021-09-01 00:00:00+00:00
starter,2021-09-03_BAL_NYY,2021-09-03 00:00:00+00:00,2021-09-03 00:00:00+00:00
starter,2021-09-03_BAL_NYY,2021-09-03 00:00:00+00:00,2021-09-03 00:00:00+00:00
starter,2021-09-08_LAD_STL,2021-09-08 00:00:00+00:00,2021-09-08 00:00:00+00:00
starter,2021-09-08_LAD_STL,2021-09-08 00:00:00+00:00,2021-09-08 00:00:00+00:00
starter,2021-09-03_ATL_COL,2021-09-03 00:00:00+00:00,2021-09-03 00:00:00+00:00
starter,2021-09-03_ATL_COL,2021-09-03 00:00:00+00:00,2021-09-03 00:00:00+00:00
starter,2021-09-03_LAD_SF,2021-09-03 00:00:00+00:00,2021-09-03 00:00:00+00:00
starter,2021-09-03_LAD_SF,2021-09-03 00:00:00+00:00,2021-09-03 00:00:00+00:00
starter,2021-09-02_PIT_CHC,2021-09-02 00:00:00+00:00,2021-09-02 00:00:00+00:00
starter,2021-09-02_PIT_CHC,2021-09-02 00:00:00+00:00,2021-09-02 00:00:00+00:00
starter,2021-09-05_HOU_SD,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00
starter,2021-09-05_HOU_SD,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00
starter,2021-09-01_HOU_SEA,2021-09-01 00:00:00+00:00,2021-09-01 00:00:00+00:00
starter,2021-09-01_HOU_SEA,2021-09-01 00:00:00+00:00,2021-09-01 00:00:00+00:00
starter,2021-09-04_DET_CIN,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00
starter,2021-09-04_DET_CIN,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00
starter,2021-09-02_MIA_NYM,2021-09-02 00:00:00+00:00,2021-09-02 00:00:00+00:00
starter,2021-09-02_MIA_NYM,2021-09-02 00:00:00+00:00,2021-09-02 00:00:00+00:00
starter,2021-09-03_HOU_SD,2021-09-03 00:00:00+00:00,2021-09-03 00:00:00+00:00
starter,2021-09-03_HOU_SD,2021-09-03 00:00:00+00:00,2021-09-03 00:00:00+00:00
starter,2021-09-04_CWS_KC,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00
starter,2021-09-04_CWS_KC,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00
starter,2021-09-01_BOS_TB,2021-09-01 00:00:00+00:00,2021-09-01 00:00:00+00:00
starter,2021-09-01_BOS_TB,2021-09-01 00:00:00+00:00,2021-09-01 00:00:00+00:00
starter,2021-09-03_DET_CIN,2021-09-03 00:00:00+00:00,2021-09-03 00:00:00+00:00
starter,2021-09-03_DET_CIN,2021-09-03 00:00:00+00:00,2021-09-03 00:00:00+00:00
starter,2021-09-01_NYY_LAA,2021-09-01 00:00:00+00:00,2021-09-01 00:00:00+00:00
starter,2021-09-01_NYY_LAA,2021-09-01 00:00:00+00:00,2021-09-01 00:00:00+00:00
starter,2021-09-01_ATL_LAD,2021-09-01 00:00:00+00:00,2021-09-01 00:00:00+00:00
starter,2021-09-01_ATL_LAD,2021-09-01 00:00:00+00:00,2021-09-01 00:00:00+00:00
starter,2021-08-31_HOU_SEA,2021-08-31 00:00:00+00:00,2021-08-31 00:00:00+00:00
starter,2021-08-31_HOU_SEA,2021-08-31 00:00:00+00:00,2021-08-31 00:00:00+00:00
starter,2021-09-06_KC_BAL,2021-09-06 00:00:00+00:00,2021-09-06 00:00:00+00:00
starter,2021-09-06_KC_BAL,2021-09-06 00:00:00+00:00,2021-09-06 00:00:00+00:00
starter,2021-09-02_MIL_SF,2021-09-02 00:00:00+00:00,2021-09-02 00:00:00+00:00
starter,2021-09-02_MIL_SF,2021-09-02 00:00:00+00:00,2021-09-02 00:00:00+00:00
starter,2021-09-03_PIT_CHC,2021-09-03 00:00:00+00:00,2021-09-03 00:00:00+00:00
starter,2021-09-03_PIT_CHC,2021-09-03 00:00:00+00:00,2021-09-03 00:00:00+00:00
starter,2021-09-01_MIL_SF,2021-09-01 00:00:00+00:00,2021-09-01 00:00:00+00:00
starter,2021-09-01_MIL_SF,2021-09-01 00:00:00+00:00,2021-09-01 00:00:00+00:00
starter,2021-09-01_CLE_KC,2021-09-01 00:00:00+00:00,2021-09-01 00:00:00+00:00
starter,2021-09-01_CLE_KC,2021-09-01 00:00:00+00:00,2021-09-01 00:00:00+00:00
starter,2021-08-31_ATL_LAD,2021-08-31 00:00:00+00:00,2021-08-31 00:00:00+00:00
starter,2021-08-31_ATL_LAD,2021-08-31 00:00:00+00:00,2021-08-31 00:00:00+00:00
starter,2021-08-30_BOS_TB,2021-08-30 00:00:00+00:00,2021-08-30 00:00:00+00:00
starter,2021-08-30_BOS_TB,2021-08-30 00:00:00+00:00,2021-08-30 00:00:00+00:00
starter,2021-08-30_HOU_SEA,2021-08-30 00:00:00+00:00,2021-08-30 00:00:00+00:00
starter,2021-08-30_HOU_SEA,2021-08-30 00:00:00+00:00,2021-08-30 00:00:00+00:00
starter,2021-09-28_MIA_NYM,2021-09-28 00:00:00+00:00,2021-09-28 00:00:00+00:00
starter,2021-09-28_MIA_NYM,2021-09-28 00:00:00+00:00,2021-09-28 00:00:00+00:00
starter,2021-09-28_MIA_NYM,2021-09-28 00:00:00+00:00,2021-09-28 00:00:00+00:00
starter,2021-09-28_MIA_NYM,2021-09-28 00:00:00+00:00,2021-09-28 00:00:00+00:00
starter,2021-09-04_STL_MIL,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00
starter,2021-09-04_STL_MIL,2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00
starter,2021-08-30_BAL_TOR,2021-08-30 00:00:00+00:00,2021-08-30 00:00:00+00:00
starter,2021-08-30_BAL_TOR,2021-08-30 00:00:00+00:00,2021-08-30 00:00:00+00:00
starter,2021-08-31_BOS_TB,2021-08-31 00:00:00+00:00,2021-08-31 00:00:00+00:00
starter,2021-08-31_BOS_TB,2021-08-31 00:00:00+00:00,2021-08-31 00:00:00+00:00
starter,2021-09-02_PHI_WSH,2021-09-02 00:00:00+00:00,2021-09-02 00:00:00+00:00
starter,2021-09-02_PHI_WSH,2021-09-02 00:00:00+00:00,2021-09-02 00:00:00+00:00
starter,2021-09-01_PIT_CWS,2021-09-01 00:00:00+00:00,2021-09-01 00:00:00+00:00
starter,2021-09-01_PIT_CWS,2021-09-01 00:00:00+00:00,2021-09-01 00:00:00+00:00
starter,2021-08-31_SD_AZ,2021-08-31 00:00:00+00:00,2021-08-31 00:00:00+00:00
starter,2021-08-31_SD_AZ,2021-08-31 00:00:00+00:00,2021-08-31 00:00:00+00:00
starter,2021-08-29_AZ_PHI,2021-08-29 00:00:00+00:00,2021-08-29 00:00:00+00:00
starter,2021-08-29_AZ_PHI,2021-08-29 00:00:00+00:00,2021-08-29 00:00:00+00:00
